artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
WhoMadeWho,alternative dance/dance-punk/danish indie/electronica/experimental pop/microhouse/new rave,Ember,Ember,5bBUym8844nBt6CPkhybs4,0.689,0.603,9,-8.429,0,0.0288,0.477,0.118,0.407,103.991,265539,4,0.0,2015-08-16T10:34:09Z
Ude Af Kontrol,dakke dak/danish hip hop/danish pop,Kontrolleret Kaos (Deluxe),The Remix,786clz76ESbpyb6VpfxH9b,0.86,0.89,5,-6.619,1,0.247,0.17,0.309,0.258,127.968,206264,4,0.0,2015-08-15T17:15:21Z
Calvin Harris,dance pop/edm/electro house/house/pop/progressive house/uk dance,How Deep Is Your Love,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,0.738,0.868,11,-4.373,0,0.0731,0.00169,0.388,0.336,122.003,212640,4,76.0,2015-08-15T17:15:40Z
Nadia Gattas,scandipop,The Feeling,The Feeling - Radio Edit,0JvRcMIXLnCvi4fQZK3xoN,0.724,0.786,4,-5.363,1,0.0338,0.00245,0.299,0.739,126.03,175373,4,0.0,2015-08-17T14:21:08Z
Danny McCarthy,unknown,Silver Scrapes (As Featured In League of Legends Season 2 World Championship),Silver Scrapes (As Featured In League of Legends Season 2 World Championship),4qNpejqjyHjwXaXi0KOPxw,0.603,0.687,7,-5.578,1,0.0374,0.477,0.0676,0.234,140.042,116049,4,0.0,2015-08-17T14:42:11Z
Lost Frequencies,belgian edm/edm/pop/pop dance/tropical house,Reality (feat. Janieck Devy),Reality (feat. Janieck Devy) - Radio Edit,5kZRoc6Gz7u5eu4a0YM2LS,0.731,0.639,9,-6.597,1,0.0359,1.29e-05,0.0789,0.527,122.08,158474,4,51.0,2015-08-18T21:58:10Z
Sons Of Maria,deep tropical house/tropical house,Where the Rivers Flow,Where the Rivers Flow - Radio Mix,179wSw6TBxrM4aiEJ6SIyH,0.701,0.844,0,-4.485,1,0.0766,5.37e-05,0.296,0.24,120.004,183803,4,41.0,2015-08-22T15:05:15Z
Justin Bieber,canadian pop/pop,What Do You Mean?,What Do You Mean?,1ds2QsfhAAfRiaFMGDzrdb,0.842,0.564,5,-8.042,0,0.105,0.00024,0.0912,0.782,124.984,207547,4,0.0,2015-09-01T19:17:33Z
Deorro,dance pop/edm/electro house/melbourne bounce/melbourne bounce international/pop dance/progressive electro house,I Can Be Somebody (feat. Erin McCarley),I Can Be Somebody (feat. Erin McCarley),0sxvPuybHVMwEvCSfbJDM6,0.634,0.482,0,-8.398,1,0.0331,0.00115,0.147,0.238,127.928,277500,4,48.0,2015-09-01T19:27:42Z
ItaloBrothers,dance pop/eurodance/hands up/italo dance/pop dance,Sleep When We're Dead,Sleep When We're Dead - Video Edit,6fBXgOUVkwA5iQll2xAw3A,0.514,0.89,1,-4.234,0,0.165,0.0,0.23,0.4,142.022,182000,4,0.0,2015-09-06T19:36:58Z
Dillon Francis,brostep/dance pop/edm/electro house/electronic trap/electropop/moombahton/pop/pop dance/slap house/tropical house,This Mixtape is Fire.,Coming Over (feat. James Hersey),6m3ZWIXhjoV76syT1j2oE9,0.631,0.661,5,-5.5,0,0.0999,1.43e-06,0.166,0.698,174.031,178333,4,53.0,2015-09-06T19:37:18Z
Mike Mago,deep groove house/deep tropical house/edm/electro house/house/pop dance/pop edm/tropical house,Outlines,Outlines - Radio Edit,4DugRzaP7bNZ0IQhPRNYIU,0.731,0.782,9,-7.358,1,0.0665,0.0867,0.182,0.735,122.964,176414,4,18.0,2015-09-06T19:39:31Z
East & Young,unknown,In The Sky (Horizon) [feat. David Spekter],In The Sky (Horizon) [feat. David Spekter],0eGKgTwsH0vUqFrLx5oVnT,0.705,0.821,9,-4.179,1,0.0334,0.0016,0.112,0.629,127.966,177180,4,20.0,2015-09-06T19:40:24Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Break Through The Silence EP,Dragon - Radio Edit,6oheWhUHTYSegLGV9x3BMd,0.513,0.917,7,-4.048,0,0.0628,0.816,0.0592,0.145,128.024,196671,4,0.0,2015-09-06T19:43:23Z
Major Lazer,dance pop/edm/electro house/moombahton/pop/pop dance/pop rap/tropical house,Peace Is The Mission,Powerful (feat. Ellie Goulding & Tarrus Riley),4oyWrvyORD6uCSYCLSRF6W,0.598,0.792,11,-4.043,0,0.0478,0.0,0.158,0.732,97.479,206327,3,0.0,2015-09-12T12:52:45Z
Kaskade,edm/electro house/house/pop/pop dance/progressive house/tropical house/vocal house,Disarm You (feat. Ilsey),Disarm You (feat. Ilsey),21XpjBYEwH08XtLazsJ5wf,0.446,0.793,5,-3.912,0,0.0556,4.14e-05,0.159,0.313,127.799,221133,4,35.0,2015-09-12T16:15:03Z
Black Caviar,bass house/electro house,Lady (Hear Me Tonight),Lady (Hear Me Tonight),16s0TT9GxYo78ln1iHZLS1,0.761,0.858,11,-6.104,0,0.0556,3.03e-05,0.063,0.545,122.995,245854,4,1.0,2015-09-12T16:16:37Z
Joe Garston,complextro,Sunset Cruiser,Sunset Cruiser - Original Mix,0Ak8lUVp4i6tr7xHurMUJ3,0.778,0.694,8,-6.141,1,0.0414,0.000142,0.0868,0.154,128.011,299997,4,23.0,2015-09-12T16:17:02Z
Kongerne Af Næstved,dakke dak,4ÆverZenzyg (Klub Zenzyg) (feat. Svenstrup & Vendelboe),4ÆverZenzyg (Klub Zenzyg) (feat. Svenstrup & Vendelboe),3wm6ITY3VAgvpFUOF3NW4A,0.768,0.77,10,-7.352,0,0.0885,0.000762,0.0914,0.315,130.003,203840,4,36.0,2015-09-17T17:43:35Z
Audien,edm/electro house/electropop/pop/pop dance/pop edm/progressive house/tropical house,Something Better,Something Better,6fy2SxEFRlk1CIdlvKRP0m,0.549,0.835,2,-2.632,1,0.0656,0.0,0.212,0.423,126.08,212619,4,5.0,2015-09-17T18:50:48Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,"Club Life, Vol. 4 - New York City",The Only Way Is Up,5wsskBPgW3pw876uCa9JX4,0.613,0.739,1,-7.779,0,0.031,0.856,0.0842,0.15,128.18,258440,4,0.0,2015-09-19T20:57:18Z
Sigala,dance pop/edm/pop/pop dance/tropical house,Easy Love,Easy Love,6Sr8JkH7XRVk7Dnar9Xsr5,0.681,0.948,9,-4.198,1,0.0607,0.00103,0.149,0.675,123.989,227709,4,0.0,2015-09-19T21:02:42Z
Sam Feldt,dance pop/edm/electro house/pop/pop dance/pop edm/tropical house,Show Me Love (EDX Remix / Radio Edit),Show Me Love - EDX Remix / Radio Edit,6PkzXU8dlwtfrwyTlUyVnv,0.832,0.659,0,-5.831,1,0.0677,0.000811,0.0704,0.712,121.022,180336,4,61.0,2015-09-21T19:08:10Z
Dada Life,big room/dance pop/edm/electro house/pop dance/progressive electro house/progressive house,One Last Night On Earth (Remixes),One Last Night On Earth - Speaker Of The House Remix,6Zjs6nPrDHmKvAUw80FJH6,0.625,0.829,0,-8.353,1,0.0361,0.0345,0.259,0.142,125.992,219524,4,44.0,2015-09-21T19:33:10Z
DJ Snake,dance pop/edm/electronic trap/pop/pop dance/pop rap,Middle,Middle,2Fn3coxd0xAZ09JtrgcgHa,0.604,0.745,9,-4.103,1,0.0385,0.0,0.0542,0.205,104.941,220573,4,0.0,2015-10-25T12:50:30Z
Sultan + Shepard,canadian electronic/edm/progressive house/tropical house,Bring Me Back,Bring Me Back,7tXmBBgT63vF4Y30Aq8PrO,0.588,0.889,8,-4.206,1,0.0272,0.00286,0.0642,0.442,127.988,187500,4,25.0,2015-11-07T12:27:06Z
Dzeko & Torres,edm/electro house/pop dance/progressive electro house,L'Amour Toujours (Tiësto Edit),L'Amour Toujours - Tiësto Edit,2TcZ05FR0xQWZOaFWyRWUt,0.591,0.931,3,-2.867,1,0.0967,0.000216,0.153,0.17,129.975,162462,4,0.0,2015-11-07T12:27:07Z
OLWIK,gaming edm,Taking Over,Taking Over,2LNOZd18V0PnTjQfImCmjQ,0.493,0.892,2,-3.76,0,0.154,5.4e-05,0.523,0.145,127.899,290832,4,0.0,2015-11-08T14:36:28Z
Manoeuvres,unknown,Mad World - Remix EP,Mad World (Station Earth Remix),3XaMqFaQIEHZvWDSMg8J1X,0.447,0.734,2,-5.561,0,0.0535,0.000136,0.048,0.0976,173.904,240007,4,33.0,2015-11-08T15:04:46Z
Mike Posner,dance pop/edm/pop/pop rap,I Took A Pill In Ibiza (Seeb Remix),I Took A Pill In Ibiza - Seeb Remix,7vfWgVGiLgnGbInU5lvSQg,0.673,0.79,7,-4.663,0,0.0893,9.95e-06,0.0875,0.705,102.013,199227,4,0.0,2015-11-19T21:36:38Z
Da Tweekaz,classic hardstyle/euphoric hardstyle/rawstyle,Letting Go,Letting Go - Radio Version,56DwfNdpXlUYshzPZnWJ5V,0.47,0.915,5,-3.594,0,0.0408,5.22e-05,0.2,0.244,149.951,200695,4,31.0,2015-12-02T21:00:08Z
Atmozfears,classic hardstyle/euphoric hardstyle/rawstyle,Release,Release - Radio Edit,5PSR3ul57ZNTQi4Al6xtUz,0.483,0.683,2,-6.903,0,0.0364,0.000149,0.106,0.12,149.841,238421,4,50.0,2015-12-02T21:00:29Z
Tiësto,big room/brostep/dance pop/dutch edm/edm/house/pop/pop dance/slap house/trance/tropical house,Wombass,Wombass,0e4tQbb6dwQRmMe8IeZHhj,0.647,0.901,8,-5.381,1,0.0433,0.724,0.928,0.304,125.023,240010,4,0.0,2015-12-02T21:02:42Z
EDEN,indie poptimism/pop,Nocturne (Pierce Fulton Remix),Nocturne (Pierce Fulton Remix),0n3lXKNCF3Wvvcs7UY66Ae,0.644,0.915,9,-3.019,1,0.0587,0.0,0.0701,0.354,124.94,243840,4,34.0,2015-12-03T17:48:38Z
Swanky Tunes,edm/electro house/pop dance/pop edm/progressive electro house/progressive house/russian edm/sky room,Far From Home,Far From Home,6o51FfrewhAsdZgsqa8OfY,0.578,0.939,4,-3.872,0,0.0335,0.00318,0.684,0.471,125.071,228000,4,38.0,2015-12-03T17:50:42Z
Code Black,classic hardstyle/euphoric hardstyle/rawstyle,Accelerate (Official XXlerator Anthem 2014),Accelerate (Official XXlerator Anthem 2014),0M2QW9etM5qGkPvOZp1B1w,0.567,0.978,2,-1.767,1,0.125,2.97e-06,0.117,0.407,150.024,275200,4,0.0,2015-12-03T21:18:18Z
Carnage,edm/electro house/electronic trap/trap,Papi Gordo,Can You Feel It (feat. Ty Dolla $ign),3zzFd97rjfpqIRkAEuLOor,0.46,0.835,0,-6.116,1,0.06,8.88e-06,0.674,0.62,149.986,220000,4,8.0,2015-12-03T21:18:33Z
Tchami,bass house/deep groove house/edm/electro house/future house/house/pop dance/progressive house,After Life (feat. Stacy Barthe),After Life,6GCgCYxPAFvGq0B0JFN35k,0.604,0.903,0,-4.231,1,0.0449,0.53,0.0586,0.078,125.989,293333,4,0.0,2015-12-03T21:21:57Z
Alan Walker,electro house,Faded,Faded,1brwdYwjltrJo7WHpIvbYt,0.589,0.651,6,-5.097,1,0.0306,3.2e-06,0.111,0.166,90.011,212627,4,1.0,2015-12-09T21:50:21Z
Juan Alcaraz,unknown,Banana bounce,Banana bounce - Radio edit,5qO0wgNSRjeU0wPRWiW9GH,0.819,0.776,7,-2.519,1,0.088,0.822,0.321,0.379,127.982,157787,4,41.0,2015-12-17T23:32:50Z
Tobtok,deep groove house/house/pop dance/pop edm/tropical house,Fast Car (Original Mix),Fast Car - Original Mix,3v2U3z1rTbDAXyy3znfLi2,0.768,0.767,2,-5.469,1,0.0323,5.92e-05,0.104,0.595,113.947,207273,4,0.0,2015-12-18T23:42:31Z
Disclosure,edm/house/pop/uk dance,Magnets (The Remixes),Magnets - A-Trak Remix,5ybydtBlJJL82AprlvN7Lg,0.618,0.82,10,-5.7,0,0.0871,0.000171,0.131,0.56,125.019,260443,4,0.0,2015-12-30T23:49:46Z
Exlau,deep pop edm/deep tropical house,Listen To Me,Listen To Me,4J9ZGJU4M8mK5pssG81Xkt,0.862,0.542,5,-8.987,1,0.0567,0.0153,0.326,0.34,110.048,261878,4,0.0,2016-01-08T22:28:55Z
Madison Mars,edm/electro house/house/pop dance/pop edm/progressive electro house/progressive house/tropical house,Theme O,Theme O,2ZB0RmcleHqRPTsewOalTV,0.594,0.933,5,-1.921,0,0.046,0.149,0.0582,0.0901,125.933,173000,4,0.0,2016-01-08T22:39:05Z
Tiësto,big room/brostep/dance pop/dutch edm/edm/house/pop/pop dance/slap house/trance/tropical house,Chemicals,Chemicals,0qqwzVWiVmIRynDh1nTGCG,0.529,0.955,10,-2.59,0,0.0794,4.55e-05,0.353,0.0893,125.988,222075,4,0.0,2016-01-08T22:40:14Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Poison,Poison,4ZkVOb0mNnm3MFY2LeyqHY,0.502,0.756,7,-6.118,0,0.0363,0.769,0.377,0.062,128.125,248447,4,0.0,2016-01-11T21:18:28Z
Shirobon,chiptune,22:22,Running My Head - Original Mix,254xGLW84DgL7bHoEaNf9G,0.587,0.834,9,-3.963,0,0.0344,1.06e-06,0.113,0.497,140.017,192000,4,0.0,2016-01-17T16:09:23Z
Nightcore,hands up/nightcore,Dreamworld,Monster (DotEXE Remix),4ht6XhgvGSkiB1foQmIqwY,0.553,0.719,0,-4.254,1,0.0479,0.000538,0.0764,0.327,167.69,185757,4,0.0,2016-01-17T16:32:28Z
Marshmello,brostep/dance pop/edm/pop/pop dance/progressive electro house,Joytime,Summer,1Hk0QRlUFCHYG6zIvUh0Xd,0.583,0.748,6,-4.798,1,0.0292,0.0241,0.22,0.254,142.029,233239,4,56.0,2016-01-18T10:23:19Z
Pierce Fulton,edm/electro house/pop dance/pop edm/progressive electro house/progressive house,No More,No More,6WQhN9NfH86UwxnLjBugYv,0.616,0.975,7,-2.778,1,0.442,1.75e-05,0.862,0.427,127.981,195278,4,32.0,2016-01-18T10:23:44Z
Tiësto,big room/brostep/dance pop/dutch edm/edm/house/pop/pop dance/slap house/trance/tropical house,The Right Song,The Right Song,6Jao8qdCB3VYG4PhPzCEIm,0.514,0.907,3,-3.559,0,0.109,0.000284,0.308,0.374,125.015,205440,4,0.0,2016-02-03T22:05:03Z
Comet Blue,deep tropical house,Spaceship,Spaceship,3ugmizSA071BoGL7jzd272,0.676,0.723,1,-7.213,1,0.0292,0.00547,0.0865,0.624,117.977,203390,4,40.0,2016-02-03T22:15:03Z
USO,dakke dak/danish hip hop/danish pop,Supermayn i Lommen (feat. Johnson) [F**k Boy Remix],Supermayn i Lommen (feat. Johnson) - F**k Boy Remix,0qxOQaQMV52ITFByphPh7d,0.804,0.912,4,-3.607,0,0.0742,9.43e-05,0.0694,0.841,127.996,215625,4,0.0,2016-02-04T14:28:12Z
Tinashe,alternative r&b/dance pop/electropop/metropopolis/pop/post-teen pop/r&b/rap/urban contemporary,Player (Remixes),Player - Young Bombs Remix,23rEkkvFRo0MkBSBObNA8G,0.672,0.84,4,-4.681,0,0.0433,0.00076,0.349,0.528,135.045,200970,4,10.0,2016-02-19T17:44:13Z
The Glitch Mob,edm/electro house/glitch/glitch hop/indietronica,Drink the Sea,Fortune Days,5VWVVSABdgccboSdrKGiZH,0.598,0.67,1,-9.205,0,0.095,0.805,0.0781,0.189,104.964,382813,4,51.0,2016-02-23T15:55:53Z
Bass Modulators,classic hardstyle/euphoric hardstyle/hardstyle/rawstyle,Our Dreams (Dream Village 2015 O.S.T.),Our Dreams (Dream Village 2015 O.S.T.) - Radio Edit,2juRmZn5xY7QFfCrjG11kZ,0.502,0.751,0,-4.397,1,0.0301,0.0,0.0322,0.389,149.855,179228,4,32.0,2016-03-02T19:54:53Z
Deaf Kev,gaming edm,Invincible,Invincible,7MTZVwYiEahXQIyCU2FLPV,0.567,0.97,5,-2.858,0,0.0497,0.705,0.0763,0.278,100.011,279600,4,3.0,2016-03-02T19:55:56Z
BH,melodic dubstep,The Summit / Fight Forever,The Summit,316NNyw0p62wV6vmQKIvfo,0.463,0.702,4,-5.573,0,0.0663,3.89e-05,0.0723,0.304,139.941,291429,4,26.0,2016-03-02T19:56:38Z
Avicii,dance pop/edm/pop/pop dance/pop rap,Taste The Feeling (Avicii Vs. Conrad Sewell),Taste The Feeling (Avicii Vs. Conrad Sewell),34vuwpTj9M0cFYJ0DeK97Z,0.638,0.792,6,-4.501,1,0.0555,0.0,0.0618,0.595,89.974,191066,4,0.0,2016-03-17T09:03:49Z
Kygo,edm/pop/pop dance/tropical house,Stay (feat. Maty Noyes),Stay (feat. Maty Noyes),7gBj0VgcuAgkXkiRRYvSmK,0.648,0.736,8,-7.948,1,0.0385,0.000137,0.171,0.378,103.027,239465,4,60.0,2016-03-18T09:59:41Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,Roses,Roses,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.00377,0.309,0.343,100.001,226739,4,72.0,2016-03-18T10:06:55Z
Flume,australian dance/australian electropop/australian indie/downtempo/edm,Never Be Like You,Never Be Like You,4ja3m5fYLcugwuXB6Jkh4Y,0.529,0.554,0,-5.427,1,0.0556,0.0,0.125,0.286,119.725,234910,4,0.0,2016-04-13T17:59:11Z
Martin Jensen,dance pop/danish electronic/edm/electro house/pop/pop dance/pop edm/tropical house,All I Wanna Do,All I Wanna Do,0BiGd2FNDQ0eh79ZHfp6tS,0.728,0.794,1,-3.992,1,0.0635,0.0,0.0688,0.523,112.071,194360,4,48.0,2016-04-21T15:19:51Z
Faustix,dakke dak/danish pop,Come Closer (feat. David Jay),Come Closer (feat. David Jay),70Cm5oZVkN7ggBU0jD1Mhq,0.586,0.871,9,-3.301,0,0.0555,0.0,0.349,0.511,107.947,192299,4,33.0,2016-04-21T15:20:24Z
Bombs Away,australian dance/melbourne bounce international,Damn Daniel (Bombs Away Remix),Damn Daniel - Radio Mix,1KWrQXjHUvVUwjTypwDD2S,0.71,0.964,1,-1.257,0,0.0502,0.0145,0.294,0.72,128.068,163000,4,29.0,2016-04-21T15:24:16Z
Broiler,nordic house/norwegian pop/tropical house,Money,Money,0N48TkVa2cFUDhebZJ75zc,0.825,0.752,7,-5.859,1,0.173,0.35,0.399,0.436,128.032,216213,4,0.0,2016-04-21T15:30:18Z
Galantis,dance pop/edm/electro house/pop/pop dance/tropical house,No Money,No Money,0gb1J5UrTpzaU1s3nupgCd,0.671,0.916,6,-4.014,0,0.0397,0.00762,0.24,0.803,126.01,189127,4,66.0,2016-05-15T21:13:12Z
Calvin Harris,dance pop/edm/electro house/house/pop/progressive house/uk dance,This Is What You Came For,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.119,0.148,0.465,123.962,222160,4,81.0,2016-05-21T09:14:05Z
Mike Perry,dance pop/edm/electro house/pop/pop dance/pop edm/swedish tropical house/tropical house,The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),2CPqh63wRVscbceKcPxwvv,0.632,0.575,5,-6.478,1,0.029,1.81e-06,0.104,0.188,90.037,183414,4,71.0,2016-05-21T09:36:46Z
Flume,australian dance/australian electropop/australian indie/downtempo/edm,Say It,Say It,2R3zJJzgL5DenkwyM4MArG,0.367,0.532,3,-6.837,0,0.0402,4.09e-06,0.0628,0.261,70.16,262521,4,0.0,2016-05-31T21:12:17Z
Martin Solveig,dance pop/disco house/edm/electro house/filter house/house/pop dance/tropical house/vocal house,Intoxicated (Radio Edit),Intoxicated - Radio Edit,03tJhmP71vPD7pIenJlWJ6,0.792,0.688,0,-4.008,1,0.0386,0.00477,0.0972,0.502,124.987,159560,4,0.0,2016-05-31T21:20:21Z
Armin van Buuren,dutch trance/edm/pop dance/progressive house/trance,Another You (feat. Mr. Probz),Another You (feat. Mr. Probz) - Radio Edit,5xsQp2RIcSuf8u12NYzuCu,0.59,0.647,6,-5.06,0,0.033,4.3e-05,0.0921,0.39,127.979,192307,4,30.0,2016-05-31T21:20:36Z
Kyau & Albert,edm/german techno/progressive house/progressive trance/trance/uplifting trance,Nights Awake,A Night Like This - Album Edit,4ZpkWxX5SqjUhLWPMgv8KQ,0.647,0.901,10,-4.887,1,0.0647,4.08e-05,0.732,0.211,132.031,219986,4,19.0,2016-06-16T15:31:33Z
Madden,norwegian pop,Golden Light (feat. 6AM),Golden Light (feat. 6AM),3T8j0WDSw7G98rNLAe2M2X,0.706,0.897,8,-2.539,0,0.0349,1.01e-06,0.343,0.626,125.002,207291,4,47.0,2016-06-16T15:32:12Z
Otto Knows,dance pop/edm/electro house/pop dance/progressive electro house/tropical house,Back Where I Belong (feat. Avicii),Back Where I Belong (feat. Avicii),78W8wiUIlQ2SnWY9TVowKZ,0.497,0.865,0,-3.19,1,0.0644,0.0679,0.443,0.595,125.96,174203,4,52.0,2016-06-16T15:47:39Z
Alan Walker,electro house,Sing Me to Sleep,Sing Me to Sleep,6UcTHiP25meOD9ox8Rspgx,0.491,0.607,4,-6.333,0,0.0668,1.52e-06,0.289,0.166,176.112,189333,4,0.0,2016-06-24T20:44:44Z
Conro,canadian electronic/edm/electro house/future bass/gaming edm/pop edm,The Saint,The Saint,4pEtsf8fNnr93Gi5iIqERt,0.69,0.896,9,-3.449,0,0.0406,0.609,0.146,0.42,100.001,199970,4,0.0,2016-07-17T23:36:03Z
Infected Mushroom,psychedelic trance,Friends On Mushrooms (Deluxe Edition),Bass Nipple,18TDkF1ipSor99bA0pLXXT,0.62,0.892,5,-4.141,0,0.0535,0.729,0.237,0.306,130.015,293987,4,0.0,2016-07-19T18:33:18Z
Infected Mushroom,psychedelic trance,Friends On Mushrooms (Deluxe Edition),Kazabubu,7v5ofcEiIN5OmgFuL9Wwtp,0.713,0.632,1,-7.425,1,0.0525,0.88,0.107,0.22,130.011,384000,4,0.0,2016-07-19T18:34:30Z
Major Lazer,dance pop/edm/electro house/moombahton/pop/pop dance/pop rap/tropical house,Cold Water (feat. Justin Bieber & MØ),Cold Water (feat. Justin Bieber & MØ),6DNtNfH8hXkqOX1sjqmI7p,0.608,0.798,6,-5.092,0,0.0432,0.0,0.156,0.501,92.943,185352,4,0.0,2016-07-22T17:04:54Z
The Ironix,unknown,Lost in the Water,Lost in the Water - Usb Players Remix Edit,3NMSyRHjtiS0yfe5NLPsAZ,0.593,0.811,4,-5.704,0,0.0561,0.000116,0.178,0.0611,125.132,220800,4,28.0,2016-07-24T12:40:52Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Oops,Oops,79IZKAygtVmTcVnJ2mlaIS,0.618,0.535,1,-6.941,1,0.0421,0.0,0.377,0.154,128.022,232510,4,0.0,2016-07-30T15:24:16Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,In the Name of Love,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,0.501,0.519,4,-5.88,0,0.0409,0.0,0.454,0.168,133.99,195707,4,79.0,2016-07-30T15:24:38Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,Closer,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.0,0.111,0.661,95.01,244960,4,84.0,2016-07-30T16:23:29Z
Best Night Ever,unknown,Fire Me Up,Fire Me Up,50ZQqtVbQjWfzadtPCVZ6q,0.56,0.824,7,-3.959,1,0.03,0.000613,0.179,0.34,99.948,234680,4,20.0,2016-07-31T22:07:37Z
Eden Project,unknown,Bipolar Paradise,Fumes,57wyLm1TrXFisZAtzRzalS,0.342,0.719,7,-4.711,1,0.281,0.0,0.9,0.4,76.552,211566,4,47.0,2016-08-03T19:51:21Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,Inside Out,Inside Out,7sG2bWi2eDtvX9vX8yC1Gn,0.545,0.65,7,-5.853,0,0.0315,7.98e-06,0.122,0.121,143.937,233773,4,54.0,2016-08-06T18:02:25Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,Until You Were Gone,Until You Were Gone,12MqM3S0fTvR6X4Jt1Xvn6,0.577,0.698,1,-4.773,1,0.0451,0.0,0.131,0.324,128.061,215625,4,52.0,2016-08-06T18:02:41Z
Mike Taylor,unknown,Electric Church,Electric Church,2l1lQ5TP20r98mol1TyErj,0.76,0.848,10,-3.769,1,0.0719,0.000114,0.128,0.782,116.98,257223,4,0.0,2016-08-26T13:05:03Z
Big Gigantic,edm/electronic trap/electropop/vapor twitch,Brighter Future,No Apologies,15kxDDHakzGudCwh0pNlHU,0.662,0.945,6,-0.75,0,0.11,2.04e-06,0.126,0.523,104.92,214857,4,0.0,2016-10-24T11:29:28Z
Sia,australian dance/australian pop/dance pop/pop,This Is Acting (Deluxe Version),Move Your Body - Alan Walker Remix,6LUOMjoORvAkdhBYvESO46,0.636,0.789,10,-4.905,0,0.0892,0.000896,0.391,0.4,128.028,217907,4,66.0,2016-10-26T07:45:02Z
ZHU,edm/electro house,Nightday (EP),Faded,27ImR3LOSWgzqrABxD92uq,0.861,0.475,9,-7.195,0,0.0487,0.119,0.122,0.599,124.96,223387,4,48.0,2021-04-19T20:06:51Z
Deorro,dance pop/edm/electro house/melbourne bounce/melbourne bounce international/pop dance/progressive electro house,Goin Up (feat. DyCy),Goin Up (feat. DyCy),6ZXO2ZFcAFmkFoJpMIwzGa,0.757,0.755,5,-5.791,0,0.0887,0.0165,0.112,0.423,128.062,162985,4,30.0,2016-10-26T07:48:52Z
Vicetone,edm/electro house/pop dance/pop edm/progressive electro house/tropical house,Astronomia,Astronomia,665AK0ovB11McZRwfa852G,0.653,0.945,5,-2.634,1,0.096,0.915,0.439,0.325,126.093,198095,4,59.0,2016-10-26T07:53:25Z
Hitimpulse,german dance,I'm in Love with the Coco,I'm in Love with the Coco,7sU6BDmS1qwb78OpUMARPb,0.614,0.562,7,-6.958,0,0.0384,0.0157,0.264,0.231,151.841,186653,4,44.0,2016-10-26T07:55:28Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,All We Know,All We Know,2rizacJSyD9S1IQUxUxnsK,0.662,0.586,0,-8.821,1,0.0307,0.00272,0.115,0.296,90.0,194080,4,70.0,2016-10-26T20:22:28Z
SNBRN,bass house/edm/electro house/house/pop dance/pop edm/tropical house,Gangsta Walk (feat. Nate Dogg),Gangsta Walk (feat. Nate Dogg),6AAw43DJbIysnD0DwVurGd,0.874,0.728,0,-4.921,0,0.039,0.105,0.559,0.157,118.009,184068,4,37.0,2016-10-30T14:33:52Z
Hilight Tribe,didgeridoo/psychedelic trance,A State Of Trance Episode 747,Free Tibet (ASOT 747) - Vini Vici Remix,2lIkUI8b2LPRZPwjzaWX2S,0.295,0.936,10,-9.83,0,0.0562,0.54,0.169,0.0807,103.537,354781,3,28.0,2016-11-19T09:57:25Z
Starley,aussietronica/dance pop/edm/electropop/pop dance/pop edm/post-teen pop/tropical house,Call On Me (Remixes),Call on Me - Ryan Riback Remix,6tFFZ3OYoHbTolG08QsuBa,0.67,0.838,0,-4.031,1,0.0362,0.000611,0.159,0.716,105.0,222041,4,43.0,2016-11-22T20:30:47Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,Setting Fires,Setting Fires,0B8B8cVRFIG1yznoQe7c9s,0.626,0.717,8,-5.751,0,0.0375,0.0,0.261,0.56,105.039,247427,4,0.0,2016-11-22T20:31:28Z
Drunken Masters,jump up,Louder,Louder,4E8KrdqilDZiVMP9aVXNJf,0.563,0.713,0,-6.525,0,0.111,0.00118,0.736,0.177,144.996,213845,4,0.0,2016-11-22T20:53:21Z
